Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"payLoad = JsonOutput.toJson(JsonFileReader.getSectionData(""refreshData"", jsonDataFilePath))",,,,01-10-2025 10:08:27,01-10-2025 10:08:27,0.004s,WARNING
"logInfo(""Payload prepared: "" + payLoad)",,,,01-10-2025 10:08:27,01-10-2025 10:08:27,0.002s,PASSED
"logInfo(""Sending POST request to /refresh endpoint..."")",,,,01-10-2025 10:08:27,01-10-2025 10:08:27,0.003s,PASSED
"baseUrl = GlobalAccessor.getProfileVariable(accessToken, apiBaseUrl)",,,,01-10-2025 10:08:27,01-10-2025 10:08:27,0.006s,PASSED
"refreshResponse = ApiKeywords.sendPost(baseUrl, ""refresh"", payLoad, headers)",,,,01-10-2025 10:08:27,01-10-2025 10:08:27,0.317s,PASSED
"logInfo(""Response received with status: "" + refreshResponse.getStatusCode())",,,,01-10-2025 10:08:27,01-10-2025 10:08:27,0.010s,PASSED
parsedResponse = JsonSlurper().parseText(refreshResponse.getResponseBodyContent()),,,,01-10-2025 10:08:27,01-10-2025 10:08:27,0.004s,PASSED
"logInfo(""Parsed response: "" + parsedResponse.toString())",,,,01-10-2025 10:08:27,01-10-2025 10:08:27,0.005s,PASSED
jwtToken = accessToken,,,,01-10-2025 10:08:27,01-10-2025 10:08:27,0.003s,PASSED
"logInfo(""Extracted new JWT Token: "" + jwtToken)",,,,01-10-2025 10:08:27,01-10-2025 10:08:27,0.023s,PASSED
"logInfo(""Storing new JWT token in DummyJson section of JSON file..."")",,,,01-10-2025 10:08:27,01-10-2025 10:08:27,0.003s,PASSED
"JsonFileReader.storeJsonData(responseDataFilePath, ""DummyJson"", ""accessToken"", jwtToken)",,,,01-10-2025 10:08:27,01-10-2025 10:08:27,0.024s,PASSED
"logInfo(""Token stored successfully."")",,,,01-10-2025 10:08:27,01-10-2025 10:08:27,0.004s,PASSED
Start listener action : closeTheBrowser,,,,01-10-2025 10:08:27,01-10-2025 10:08:27,0.012s,PASSED
