Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"getResponse = ApiKeywords.sendGet(""/credentials/"" + credentialId)",,,,18-09-2025 10:06:06,18-09-2025 10:06:07,0.304s,PASSED
"verifyResponseStatusCode(getResponse, 200)",,,,18-09-2025 10:06:07,18-09-2025 10:06:07,0.012s,PASSED
"logInfo(""GET response status code verified as 200"")",,,,18-09-2025 10:06:07,18-09-2025 10:06:07,0.004s,PASSED
getResponseBody = getResponse.getResponseBodyContent(),,,,18-09-2025 10:06:07,18-09-2025 10:06:07,0.005s,PASSED
"validateJsonAgainstSchema(getResponseBody, JsonOutput.toJson(JsonFileReader.getSectionData(""postResponse"", masterSchemaFilePath)))",,,,18-09-2025 10:06:07,18-09-2025 10:06:07,0.009s,PASSED
"markPassed(""GET response schema validation passed"")",,,,18-09-2025 10:06:07,18-09-2025 10:06:07,0.004s,PASSED
"logInfo(""Sending PUT request to /credentials/"" + JsonFileReader.getJsonData(""postData"", ""CredentialId"", jsonFilePath) + "" to replace full credential"")",,,,18-09-2025 10:06:07,18-09-2025 10:06:07,0.007s,PASSED
"putResponse = ApiKeywords.sendPost(""/credentials"", getResponseBody)",,,,18-09-2025 10:06:07,18-09-2025 10:06:07,0.290s,PASSED
"verifyResponseStatusCode(putResponse, 201)",,,,18-09-2025 10:06:07,18-09-2025 10:06:07,0.007s,PASSED
"validateJsonAgainstSchema(putResponse.getResponseBodyContent(), JsonOutput.toJson(JsonFileReader.getSectionData(""postResponse"", masterSchemaFilePath)))",,,,18-09-2025 10:06:07,18-09-2025 10:06:07,0.010s,PASSED
"markPassed(""POST fUll credential successfully and schema validated"")",,,,18-09-2025 10:06:07,18-09-2025 10:06:07,0.004s,PASSED
Start listener action : closeTheBrowser,,,,18-09-2025 10:06:07,18-09-2025 10:06:07,0.012s,PASSED
