Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Start listener action : closeTheBrowser,,,,19-09-2025 15:25:15,19-09-2025 15:25:15,0.232s,PASSED
,,,,,,,
Test Cases/API_Testing/TC06_currentUserDetail_positive_Api,,,,19-09-2025 15:25:15,19-09-2025 15:25:16,0.970s,PASSED
"DATA BINDING - {""(Default) jsonF..."":""Include/Data Files/login_data.json""}",,,,,,,
Start listener action : beforeTestCase,,,,19-09-2025 15:25:15,19-09-2025 15:25:15,0.022s,PASSED
"logInfo(""Reading access token from JSON file..."")",,,,19-09-2025 15:25:16,19-09-2025 15:25:16,0.005s,PASSED
"accessToken = JsonFileReader.getJsonData(""DummyJson"", ""accessToken"", jsonFilePath)",,,,19-09-2025 15:25:16,19-09-2025 15:25:16,0.016s,PASSED
"logInfo(""Access token retrieved: "" + accessToken)",,,,19-09-2025 15:25:16,19-09-2025 15:25:16,0.004s,PASSED
"headers = [""Authorization"":accessToken, ""Content-Type"":""application/json""]",,,,19-09-2025 15:25:16,19-09-2025 15:25:16,0.005s,PASSED
"logInfo(""Headers prepared: "" + headers.toString())",,,,19-09-2025 15:25:16,19-09-2025 15:25:16,0.009s,PASSED
"logInfo(""Sending GET request to /me endpoint..."")",,,,19-09-2025 15:25:16,19-09-2025 15:25:16,0.013s,PASSED
"response = ApiKeywords.sendGet(""me"", headers)",,,,19-09-2025 15:25:16,19-09-2025 15:25:16,0.457s,PASSED
"logInfo(""Response received with status: "" + response.getStatusCode())",,,,19-09-2025 15:25:16,19-09-2025 15:25:16,0.013s,PASSED
parsedResponse = JsonSlurper().parseText(response.getResponseBodyContent()),,,,19-09-2025 15:25:16,19-09-2025 15:25:16,0.011s,PASSED
"logInfo(""Parsed response: "" + parsedResponse.toString())",,,,19-09-2025 15:25:16,19-09-2025 15:25:16,0.017s,PASSED
"logInfo(""Storing firstName in apiResponse section of JSON file..."")",,,,19-09-2025 15:25:16,19-09-2025 15:25:16,0.016s,PASSED
"JsonFileReader.appendToJsonSection(jsonFilePath, ""apiResonse"", ""firstName"", firstName)",,,,19-09-2025 15:25:16,19-09-2025 15:25:16,0.033s,PASSED
"logInfo(""firstName stored successfully: "" + firstName)",,,,19-09-2025 15:25:16,19-09-2025 15:25:16,0.005s,PASSED
"logInfo(""Storing full response under userData section..."")",,,,19-09-2025 15:25:16,19-09-2025 15:25:16,0.006s,PASSED
"JsonFileReader.storeApiResponse(""userData"", response, jsonFilePath)",,,,19-09-2025 15:25:16,19-09-2025 15:25:16,0.036s,PASSED
"logInfo(""Full response stored successfully."")",,,,19-09-2025 15:25:16,19-09-2025 15:25:16,0.002s,PASSED
Start listener action : closeTheBrowser,,,,19-09-2025 15:25:16,19-09-2025 15:25:16,0.019s,PASSED
,,,,,,,
Test Cases/API_Testing/TC05_RefereshAccessToken_Api,,,,19-09-2025 15:25:16,19-09-2025 15:25:17,0.737s,PASSED
"DATA BINDING - {""(Default) jsonF..."":""Include/Data Files/login_data.json""}",,,,,,,
Start listener action : beforeTestCase,,,,19-09-2025 15:25:16,19-09-2025 15:25:16,0.025s,PASSED
"logInfo(""Preparing headers for refresh token request..."")",,,,19-09-2025 15:25:16,19-09-2025 15:25:16,0.004s,PASSED
"headers = [""Content-Type"":""application/json""]",,,,19-09-2025 15:25:16,19-09-2025 15:25:16,0.002s,PASSED
"logInfo(""Reading refresh payload from JSON file..."")",,,,19-09-2025 15:25:16,19-09-2025 15:25:16,0.002s,PASSED
"payLoad = JsonOutput.toJson(JsonFileReader.getSectionData(""refreshData"", jsonFilePath))",,,,19-09-2025 15:25:16,19-09-2025 15:25:16,0.005s,PASSED
"logInfo(""Payload prepared: "" + payLoad)",,,,19-09-2025 15:25:16,19-09-2025 15:25:17,0.007s,PASSED
"logInfo(""Sending POST request to /refresh endpoint..."")",,,,19-09-2025 15:25:17,19-09-2025 15:25:17,0.005s,PASSED
"refreshResponse = ApiKeywords.sendPost(""refresh"", payLoad, headers)",,,,19-09-2025 15:25:17,19-09-2025 15:25:17,0.365s,PASSED
"logInfo(""Response received with status: "" + refreshResponse.getStatusCode())",,,,19-09-2025 15:25:17,19-09-2025 15:25:17,0.008s,PASSED
parsedResponse = JsonSlurper().parseText(refreshResponse.getResponseBodyContent()),,,,19-09-2025 15:25:17,19-09-2025 15:25:17,0.004s,PASSED
"logInfo(""Parsed response: "" + parsedResponse.toString())",,,,19-09-2025 15:25:17,19-09-2025 15:25:17,0.004s,PASSED
jwtToken = accessToken,,,,19-09-2025 15:25:17,19-09-2025 15:25:17,0.002s,PASSED
"logInfo(""Extracted new JWT Token: "" + jwtToken)",,,,19-09-2025 15:25:17,19-09-2025 15:25:17,0.020s,PASSED
"logInfo(""Storing new JWT token in DummyJson section of JSON file..."")",,,,19-09-2025 15:25:17,19-09-2025 15:25:17,0.002s,PASSED
"JsonFileReader.appendToJsonSection(jsonFilePath, ""DummyJson"", ""accessToken"", jwtToken)",,,,19-09-2025 15:25:17,19-09-2025 15:25:17,0.029s,PASSED
"logInfo(""Token stored successfully."")",,,,19-09-2025 15:25:17,19-09-2025 15:25:17,0.002s,PASSED
Start listener action : closeTheBrowser,,,,19-09-2025 15:25:17,19-09-2025 15:25:17,0.018s,PASSED
,,,,,,,
Test Cases/API_Testing/TC07_currentUserDetail_negative_Api,,,,19-09-2025 15:25:19,19-09-2025 15:25:19,0.409s,ERROR
"DATA BINDING - {""(Default) jsonF..."":""Include/Data Files/login_data.json""}",,,,,,,
Start listener action : beforeTestCase,,,,19-09-2025 15:25:19,19-09-2025 15:25:19,0.003s,PASSED
"logInfo(""Reading access token from JSON file..."")",,,,19-09-2025 15:25:19,19-09-2025 15:25:19,0.001s,PASSED
"accessToken = JsonFileReader.getJsonData(""DummyJson"", ""invalidToken"", jsonFilePath)",,,,19-09-2025 15:25:19,19-09-2025 15:25:19,0.003s,PASSED
"logInfo(""Access token retrieved: "" + accessToken)",,,,19-09-2025 15:25:19,19-09-2025 15:25:19,0.001s,PASSED
"headers = [""Authorization"":accessToken, ""Content-Type"":""application/json""]",,,,19-09-2025 15:25:19,19-09-2025 15:25:19,0.001s,PASSED
"logInfo(""Headers prepared: "" + headers.toString())",,,,19-09-2025 15:25:19,19-09-2025 15:25:19,0.000s,PASSED
"logInfo(""Sending GET request to /me endpoint..."")",,,,19-09-2025 15:25:19,19-09-2025 15:25:19,0.000s,PASSED
"response = ApiKeywords.sendGet(""me"", headers)",,,,19-09-2025 15:25:19,19-09-2025 15:25:19,0.314s,PASSED
"logInfo(""Response received with status: "" + response.getStatusCode())",,,,19-09-2025 15:25:19,19-09-2025 15:25:19,0.003s,PASSED
"verifyResponseStatusCode(response.getStatusCode(), 200)",,,,19-09-2025 15:25:19,19-09-2025 15:25:19,0.027s,ERROR
Start listener action : closeTheBrowser,,,,19-09-2025 15:25:19,19-09-2025 15:25:19,0.013s,PASSED
