Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"logInfo(""firstName stored successfully: "" + firstName)",,,,19-09-2025 14:59:53,19-09-2025 14:59:54,0.005s,PASSED
"logInfo(""Storing full response under userData section..."")",,,,19-09-2025 14:59:54,19-09-2025 14:59:54,0.008s,PASSED
"JsonFileReader.storeApiResponse(""userData"", response, jsonFilePath)",,,,19-09-2025 14:59:54,19-09-2025 14:59:54,0.033s,PASSED
"logInfo(""Full response stored successfully."")",,,,19-09-2025 14:59:54,19-09-2025 14:59:54,0.002s,PASSED
Start listener action : closeTheBrowser,,,,19-09-2025 14:59:54,19-09-2025 14:59:54,0.017s,PASSED
,,,,,,,
Test Cases/API_Testing/TC05_RefereshAccessToken_Api,,,,19-09-2025 14:59:54,19-09-2025 14:59:54,0.717s,PASSED
"DATA BINDING - {""(Default) jsonF..."":""Include/Data Files/login_data.json""}",,,,,,,
Start listener action : beforeTestCase,,,,19-09-2025 14:59:54,19-09-2025 14:59:54,0.008s,PASSED
"logInfo(""Preparing headers for refresh token request..."")",,,,19-09-2025 14:59:54,19-09-2025 14:59:54,0.006s,PASSED
"headers = [""Content-Type"":""application/json""]",,,,19-09-2025 14:59:54,19-09-2025 14:59:54,0.003s,PASSED
"logInfo(""Reading refresh payload from JSON file..."")",,,,19-09-2025 14:59:54,19-09-2025 14:59:54,0.002s,PASSED
"payLoad = JsonOutput.toJson(JsonFileReader.getSectionData(""refreshData"", jsonFilePath))",,,,19-09-2025 14:59:54,19-09-2025 14:59:54,0.006s,PASSED
"logInfo(""Payload prepared: "" + payLoad)",,,,19-09-2025 14:59:54,19-09-2025 14:59:54,0.003s,PASSED
"logInfo(""Sending POST request to /refresh endpoint..."")",,,,19-09-2025 14:59:54,19-09-2025 14:59:54,0.004s,PASSED
"refreshResponse = ApiKeywords.sendPost(""refresh"", payLoad, headers)",,,,19-09-2025 14:59:54,19-09-2025 14:59:54,0.352s,PASSED
"logInfo(""Response received with status: "" + refreshResponse.getStatusCode())",,,,19-09-2025 14:59:54,19-09-2025 14:59:54,0.011s,PASSED
parsedResponse = JsonSlurper().parseText(refreshResponse.getResponseBodyContent()),,,,19-09-2025 14:59:54,19-09-2025 14:59:54,0.010s,PASSED
"logInfo(""Parsed response: "" + parsedResponse.toString())",,,,19-09-2025 14:59:54,19-09-2025 14:59:54,0.009s,PASSED
jwtToken = accessToken,,,,19-09-2025 14:59:54,19-09-2025 14:59:54,0.005s,PASSED
"logInfo(""Extracted new JWT Token: "" + jwtToken)",,,,19-09-2025 14:59:54,19-09-2025 14:59:54,0.056s,PASSED
"logInfo(""Storing new JWT token in DummyJson section of JSON file..."")",,,,19-09-2025 14:59:54,19-09-2025 14:59:54,0.001s,PASSED
"JsonFileReader.appendToJsonSection(jsonFilePath, ""DummyJson"", ""accessToken"", jwtToken)",,,,19-09-2025 14:59:54,19-09-2025 14:59:54,0.011s,PASSED
"logInfo(""Token stored successfully."")",,,,19-09-2025 14:59:54,19-09-2025 14:59:54,0.005s,PASSED
Start listener action : closeTheBrowser,,,,19-09-2025 14:59:54,19-09-2025 14:59:54,0.020s,PASSED
,,,,,,,
Test Cases/API_Testing/TC07_currentUserDetail_negative_Api,,,,19-09-2025 14:59:56,19-09-2025 14:59:56,0.488s,ERROR
"DATA BINDING - {""(Default) jsonF..."":""Include/Data Files/login_data.json""}",,,,,,,
Start listener action : beforeTestCase,,,,19-09-2025 14:59:56,19-09-2025 14:59:56,0.008s,PASSED
"logInfo(""Reading access token from JSON file..."")",,,,19-09-2025 14:59:56,19-09-2025 14:59:56,0.002s,PASSED
"accessToken = JsonFileReader.getJsonData(""DummyJson"", ""invalidToken"", jsonFilePath)",,,,19-09-2025 14:59:56,19-09-2025 14:59:56,0.004s,PASSED
"logInfo(""Access token retrieved: "" + accessToken)",,,,19-09-2025 14:59:56,19-09-2025 14:59:56,0.002s,PASSED
"headers = [""Authorization"":accessToken, ""Content-Type"":""application/json""]",,,,19-09-2025 14:59:56,19-09-2025 14:59:56,0.000s,PASSED
"logInfo(""Headers prepared: "" + headers.toString())",,,,19-09-2025 14:59:56,19-09-2025 14:59:56,0.000s,PASSED
"logInfo(""Sending GET request to /me endpoint..."")",,,,19-09-2025 14:59:56,19-09-2025 14:59:56,0.002s,PASSED
"response = ApiKeywords.sendGet(""me"", headers)",,,,19-09-2025 14:59:56,19-09-2025 14:59:56,0.373s,PASSED
"logInfo(""Response received with status: "" + response.getStatusCode())",,,,19-09-2025 14:59:56,19-09-2025 14:59:56,0.004s,PASSED
"verifyResponseStatusCode(response.getStatusCode(), 200)",,,,19-09-2025 14:59:56,19-09-2025 14:59:56,0.021s,ERROR
Start listener action : closeTheBrowser,,,,19-09-2025 14:59:56,19-09-2025 14:59:56,0.015s,PASSED
