Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"logInfo(""Reading access token from JSON file..."")",,,,18-09-2025 16:27:20,18-09-2025 16:27:20,0.006s,PASSED
"accessToken = JsonFileReader.getJsonData(""DummyJson"", ""accessToken"", jsonFilePath)",,,,18-09-2025 16:27:20,18-09-2025 16:27:20,0.013s,PASSED
"logInfo(""Access token retrieved: "" + accessToken)",,,,18-09-2025 16:27:20,18-09-2025 16:27:20,0.004s,PASSED
"headers = [""Authorization"":accessToken, ""Content-Type"":""application/json""]",,,,18-09-2025 16:27:20,18-09-2025 16:27:20,0.002s,PASSED
"logInfo(""Headers prepared: "" + headers.toString())",,,,18-09-2025 16:27:20,18-09-2025 16:27:20,0.007s,PASSED
"logInfo(""Sending GET request to /me endpoint..."")",,,,18-09-2025 16:27:20,18-09-2025 16:27:20,0.008s,PASSED
"response = ApiKeywords.sendGet(""me"", headers)",,,,18-09-2025 16:27:20,18-09-2025 16:27:20,0.443s,PASSED
"logInfo(""Response received with status: "" + response.getStatusCode())",,,,18-09-2025 16:27:20,18-09-2025 16:27:20,0.006s,PASSED
parsedResponse = JsonSlurper().parseText(response.getResponseBodyContent()),,,,18-09-2025 16:27:20,18-09-2025 16:27:20,0.002s,PASSED
"logInfo(""Parsed response: "" + parsedResponse.toString())",,,,18-09-2025 16:27:20,18-09-2025 16:27:20,0.006s,PASSED
"logInfo(""Storing firstName in apiResponse section of JSON file..."")",,,,18-09-2025 16:27:20,18-09-2025 16:27:20,0.005s,PASSED
"JsonFileReader.appendToJsonSection(jsonFilePath, ""apiResonse"", ""firstName"", firstName)",,,,18-09-2025 16:27:20,18-09-2025 16:27:20,0.021s,PASSED
"logInfo(""firstName stored successfully: "" + firstName)",,,,18-09-2025 16:27:20,18-09-2025 16:27:20,0.008s,PASSED
"logInfo(""Storing full response under userData section..."")",,,,18-09-2025 16:27:20,18-09-2025 16:27:20,0.004s,PASSED
"JsonFileReader.storeApiResponse(""userData"", response, jsonFilePath)",,,,18-09-2025 16:27:20,18-09-2025 16:27:20,0.025s,PASSED
"logInfo(""Full response stored successfully."")",,,,18-09-2025 16:27:20,18-09-2025 16:27:20,0.004s,PASSED
Start listener action : closeTheBrowser,,,,18-09-2025 16:27:20,18-09-2025 16:27:20,0.018s,PASSED
,,,,,,,
Test Cases/API_Testing/api_RefereshAccessToken,,,,18-09-2025 16:27:20,18-09-2025 16:27:21,0.695s,PASSED
"DATA BINDING - {""(Default) jsonF..."":""Include/Data Files/login_data.json""}",,,,,,,
Start listener action : beforeTestCase,,,,18-09-2025 16:27:21,18-09-2025 16:27:21,0.016s,PASSED
"logInfo(""Preparing headers for refresh token request..."")",,,,18-09-2025 16:27:21,18-09-2025 16:27:21,0.018s,PASSED
"headers = [""Content-Type"":""application/json""]",,,,18-09-2025 16:27:21,18-09-2025 16:27:21,0.002s,PASSED
"logInfo(""Reading refresh payload from JSON file..."")",,,,18-09-2025 16:27:21,18-09-2025 16:27:21,0.004s,PASSED
"payLoad = JsonOutput.toJson(JsonFileReader.getSectionData(""refreshData"", jsonFilePath))",,,,18-09-2025 16:27:21,18-09-2025 16:27:21,0.008s,PASSED
"logInfo(""Payload prepared: "" + payLoad)",,,,18-09-2025 16:27:21,18-09-2025 16:27:21,0.003s,PASSED
"logInfo(""Sending POST request to /refresh endpoint..."")",,,,18-09-2025 16:27:21,18-09-2025 16:27:21,0.002s,PASSED
"refreshResponse = ApiKeywords.sendPost(""refresh"", payLoad, headers)",,,,18-09-2025 16:27:21,18-09-2025 16:27:21,0.330s,PASSED
"logInfo(""Response received with status: "" + refreshResponse.getStatusCode())",,,,18-09-2025 16:27:21,18-09-2025 16:27:21,0.003s,PASSED
parsedResponse = JsonSlurper().parseText(refreshResponse.getResponseBodyContent()),,,,18-09-2025 16:27:21,18-09-2025 16:27:21,0.003s,PASSED
"logInfo(""Parsed response: "" + parsedResponse.toString())",,,,18-09-2025 16:27:21,18-09-2025 16:27:21,0.005s,PASSED
jwtToken = accessToken,,,,18-09-2025 16:27:21,18-09-2025 16:27:21,0.002s,PASSED
"logInfo(""Extracted new JWT Token: "" + jwtToken)",,,,18-09-2025 16:27:21,18-09-2025 16:27:21,0.047s,PASSED
"logInfo(""Storing new JWT token in DummyJson section of JSON file..."")",,,,18-09-2025 16:27:21,18-09-2025 16:27:21,0.003s,PASSED
"JsonFileReader.appendToJsonSection(jsonFilePath, ""DummyJson"", ""accessToken"", jwtToken)",,,,18-09-2025 16:27:21,18-09-2025 16:27:21,0.011s,PASSED
"logInfo(""Token stored successfully."")",,,,18-09-2025 16:27:21,18-09-2025 16:27:21,0.004s,PASSED
Start listener action : closeTheBrowser,,,,18-09-2025 16:27:21,18-09-2025 16:27:21,0.020s,PASSED
